time_sec,theta_kalman,theta_dot_kalman,theta_ddot_kalman,x_pivot_m
16.156978,0.0034106519197040918,-0.7451890402142581,0.052115169833717,0.182468
16.18199,-0.017532609603082783,-0.7622402682073147,0.16018304650116577,0.182468
16.206997,-0.039683425539963284,-0.7538430838493442,0.26942593960016614,0.182468
16.232003,-0.05991343836075473,-0.7326186435704355,0.3770905551778809,0.182468
16.257004,-0.08301962405934162,-0.6725856460853952,0.4793014035896279,0.182468
16.282012,-0.11385515804804439,-0.5038316085636355,0.5641195783985524,0.182468
16.307016,-0.13574879448026284,-0.2620397457911998,0.6166849597661916,0.182468
16.332026,-0.12988681439679783,-0.11156916696830343,0.6388224573805361,0.182468
16.357033,-0.12295085245014772,-0.03262570560892092,0.6443581355697409,0.182468
16.382038,-0.12271322292857051,0.03999958667589998,0.6398841873504442,0.182468
16.407044,-0.12228268083729747,0.11840031203733214,0.6254484094629913,0.182468
16.432052,-0.11619486971607149,0.17446884483725456,0.6024004802518682,0.182468
16.45706,-0.11912113563206471,0.28668882266443635,0.5678226657277627,0.182468
16.482063,-0.11604031629645928,0.43065497858863866,0.5142157593725178,0.182468
16.50707,-0.09547405266021025,0.5010597592408604,0.4449030263665691,0.182468
16.532074,-0.07930512984015477,0.5439499411063456,0.368108198556909,0.182468
16.557078,-0.06851123214024182,0.6077133867755209,0.28407991653594644,0.182468
16.582085,-0.04939797099961846,0.6412513211253998,0.19326325371180952,0.182468
16.607093,-0.0257972949942818,0.6166569929600461,0.10270474061094159,0.182468
16.6321,-0.01691186533397171,0.6401993014968906,0.012860016469420588,0.182468
16.657107,-0.0007155886894707644,0.6609336574586469,-0.08045670444776953,0.182468
16.68211,0.02108270883383865,0.640175943085352,-0.17391432188474232,0.182468
16.707114,0.04069671182188461,0.5902505181946132,-0.2619769442229227,0.182468
16.732122,0.057015283258817044,0.5264796435449407,-0.34141801165962615,0.182468
16.757126,0.07116622237468385,0.4531347560483704,-0.4106258800886524,0.182468
16.782129,0.08343771781175371,0.37055442414784223,-0.46833598516074293,0.182468
16.807133,0.09481428390335238,0.2699430739386194,-0.5125280236518412,0.182468
16.83214,0.1012689121105677,0.16957834113527348,-0.541924672800524,0.182468
16.857144,0.10542783554864377,0.06801411506441157,-0.5566014762160492,0.182468
16.882152,0.10749337835207534,-0.037918848457787147,-0.5561842249117012,0.182468
16.907155,0.10571009613773648,-0.13891476264812247,-0.5407507541876967,0.182468
16.932155,0.09940353099068805,-0.21960002469700834,-0.5123866552012263,0.182468
16.957159,0.09535208566243202,-0.31196265357687897,-0.47172397609229316,0.182468
16.982166,0.08360676431898169,-0.37504470428562153,-0.4200943099436286,0.182468
17.00717,0.07174127440337297,-0.4195370931861699,-0.3613204527414686,0.182468
17.032177,0.06177439491672404,-0.4679236760742409,-0.2964025003790408,0.182468
17.057181,0.048962480988397644,-0.50760655081692,-0.22548271794529873,0.182468
17.082188,0.038634654760168426,-0.5645770897094203,-0.1475535611450114,0.182468
17.107192,0.015197387941762614,-0.5502810690223112,-0.06683101233236788,0.182468
17.132195,0.005295236833559512,-0.563978316593363,0.013388205625298522,0.182468
17.157196,-0.016489040589147255,-0.5183385388299774,0.0908134790800803,0.182468
17.182202,-0.02901776060907036,-0.4744811874001658,0.16094729807190777,0.182468
17.207206,-0.03599917673857448,-0.4659837472909912,0.22721894010328392,0.182468
17.232209,-0.051900342155271374,-0.4237898250556674,0.29005629574847025,0.182468
17.257214,-0.06522852616696727,-0.35924597568376115,0.34502813425140766,0.182468
17.282225,-0.06501237635381903,-0.3624543919408879,0.3961941387227432,0.182468
17.307232,-0.0868486581087432,-0.26741724412755175,0.44121925504329784,0.182468
17.332238,-0.09688954770060128,-0.14520589032545111,0.469780040956149,0.182468
17.357242,-0.09820996494367504,-0.0387948522285011,0.4810773777788324,0.182468
17.382249,-0.09586161484681147,0.043934576272566306,0.4785092968873866,0.182468
17.407256,-0.09153497200244136,0.10341877210034262,0.46603290938521824,0.182468
17.432263,-0.09016173415572652,0.1730021424342526,0.4447197954244225,0.182468
17.457269,-0.08473083908844811,0.23499510317821018,0.4142879795595166,0.182468
17.482272,-0.07933449870555064,0.3011474825083987,0.37491607531437027,0.182468
17.50728,-0.07135286377053997,0.36419331150978385,0.3263681920478909,0.182468
17.532283,-0.06100768911881118,0.4179229406307823,0.26950118848510196,0.182468
17.557291,-0.04842906467706359,0.4553390832469811,0.20624343401708667,0.182468
17.582294,-0.04476025068444875,0.5505496545742832,0.1328594824485977,0.182468
17.607302,-0.018498146707011345,0.5505663806935093,0.052199566031260414,0.182468
17.632305,-0.0019427825501449217,0.5283396198182896,-0.026205119269343324,0.182468
17.657309,0.011020737545182171,0.506643151540838,-0.10086830487767662,0.182468
17.682313,0.025558131244833023,0.4693767986931011,-0.1708511775723347,0.182468
17.707317,0.037891683456644246,0.42605018323885424,-0.2346439673305123,0.182468
17.73232,0.049504135824431986,0.37387263152515054,-0.29127786558000723,0.182468
17.757327,0.06008072148837477,0.31078923763308,-0.33934915327987647,0.182468
17.782331,0.06798445097613803,0.24509223404780434,-0.37794439717322836,0.182468
17.807338,0.07687382031098754,0.15698659239464963,-0.4051465891232997,0.182468
17.832342,0.0803024822343249,0.07118555600299814,-0.41940741233682427,0.182468
17.857349,0.08061927706517198,-0.004832166180526454,-0.4218290566954492,0.182468
17.882355,0.0790626604470278,-0.07108158935270464,-0.4140877841492279,0.182468
17.90736,0.07729508926334773,-0.13829563155581615,-0.3969112626561164,0.182468
17.932364,0.07352769464454838,-0.20387351531083137,-0.3703031952496778,0.182468
17.957371,0.06547467574342276,-0.24761410633668562,-0.336141222052194,0.182468
17.982375,0.06041848111944621,-0.300202659485124,-0.2953871335559964,0.182468
18.007379,0.052156266829307046,-0.34716024639996385,-0.24761259531009172,0.182468
18.032382,0.0402452301419258,-0.3695644340304815,-0.1951639469287344,0.182468
18.057386,0.030094763471297855,-0.3847324244207878,-0.1404975432767388,0.182468
18.082393,0.01917779348173733,-0.3895724033218808,-0.08486120912804451,0.182468
18.107397,0.01443607229334562,-0.4314943804970711,-0.025776318454812208,0.182468
18.132403,-0.0007393127223840525,-0.4394291189803612,0.03725932682848976,0.182468
